chr_id_short	Start	End	Strand	gene	locus_tag	Genbank ID	Chromosome	chr_length
chrV	111421	115800	+	GEA2	YEL022W	BK006939.2	NC_001137.3	576874
chrV	116167	116970	+	URA3	YEL021W	BK006939.2	NC_001137.3	576874
chrV	117211	117474	+	TIM9	YEL020W-A	BK006939.2	NC_001137.3	576874
chrV	117667	118035	-	RPR1	YNCE0007C	BK006939.2	NC_001137.3	576874
chrV	118617	120299	-	PXP1	YEL020C	BK006939.2	NC_001137.3	576874
chrV	120498	121301	-	MMS21	YEL019C	BK006939.2	NC_001137.3	576874
chrV	121471	122310	+	EAF5	YEL018W	BK006939.2	NC_001137.3	576874
chrV	122798	122929	-	PMP2	YEL017C-A	BK006939.2	NC_001137.3	576874
chrV	123657	124670	+	GTT3	YEL017W	BK006939.2	NC_001137.3	576874
chrV	124737	126218	-	NPP2	YEL016C	BK006939.2	NC_001137.3	576874
chrV	126629	128284	+	EDC3	YEL015W	BK006939.2	NC_001137.3	576874
chrV	128303	128608	-	YEL014C	YEL014C	BK006939.2	NC_001137.3	576874
chrV	128825	130561	+	VAC8	YEL013W	BK006939.2	NC_001137.3	576874
chrV	131082	131153	-	YNCE0008C	YNCE0008C	BK006939.2	NC_001137.3	576874
chrV	131772	132551	+	UBC8	YEL012W	BK006939.2	NC_001137.3	576874
chrV	133120	135234	+	GLC3	YEL011W	BK006939.2	NC_001137.3	576874
chrV	135425	135497	-	YNCE0009C	YNCE0009C	BK006939.2	NC_001137.3	576874
chrV	136371	136778	-	YEL009C-A	YEL009C-A	BK006939.2	NC_001137.3	576874
chrV	138666	138737	+	YNCE0010W	YNCE0010W	BK006939.2	NC_001137.3	576874
chrV	138918	139763	-	GCN4	YEL009C	BK006939.2	NC_001137.3	576874
chrV	140512	140892	+	YEL008W	YEL008W	BK006939.2	NC_001137.3	576874
chrV	141892	143892	+	MIT1	YEL007W	BK006939.2	NC_001137.3	576874
chrV	144327	145334	+	YEA6	YEL006W	BK006939.2	NC_001137.3	576874
chrV	145907	146755	-	VAB2	YEL005C	BK006939.2	NC_001137.3	576874
chrV	146951	147979	+	YEA4	YEL004W	BK006939.2	NC_001137.3	576874
chrV	148176	148599	+	GIM4	YEL003W	BK006939.2	NC_001137.3	576874
chrV	148722	150014	-	WBP1	YEL002C	BK006939.2	NC_001137.3	576874
chrV	150301	150978	-	IRC22	YEL001C	BK006939.2	NC_001137.3	576874
chrV	153520	155808	+	MNN1	YER001W	BK006939.2	NC_001137.3	576874
chrV	156803	157498	+	NOP16	YER002W	BK006939.2	NC_001137.3	576874
chrV	157736	159118	-	PMI40	YER003C	BK006939.2	NC_001137.3	576874
chrV	159580	160275	+	FMP52	YER004W	BK006939.2	NC_001137.3	576874
chrV	160550	162442	+	YND1	YER005W	BK006939.2	NC_001137.3	576874
chrV	162723	164285	+	NUG1	YER006W	BK006939.2	NC_001137.3	576874
chrV	164527	166083	+	PAC2	YER007W	BK006939.2	NC_001137.3	576874
chrV	166237	166885	-	TMA20	YER007C-A	BK006939.2	NC_001137.3	576874
chrV	167427	167586	-	SNR14	YNCE0011C	BK006939.2	NC_001137.3	576874
chrV	167808	171818	-	SEC3	YER008C	BK006939.2	NC_001137.3	576874
chrV	172115	172492	+	NTF2	YER009W	BK006939.2	NC_001137.3	576874
chrV	172634	173338	-	YER010C	YER010C	BK006939.2	NC_001137.3	576874
chrV	175248	176012	+	TIR1	YER011W	BK006939.2	NC_001137.3	576874
chrV	177099	177170	+	YNCE0012W	YNCE0012W	BK006939.2	NC_001137.3	576874
chrV	177835	178431	+	PRE1	YER012W	BK006939.2	NC_001137.3	576874
chrV	178841	182278	+	PRP22	YER013W	BK006939.2	NC_001137.3	576874
chrV	182600	184219	+	HEM14	YER014W	BK006939.2	NC_001137.3	576874
chrV	183731	184700	-	BUD25	YER014C-A	BK006939.2	NC_001137.3	576874
chrV	184541	186775	+	FAA2	YER015W	BK006939.2	NC_001137.3	576874
chrV	188277	189311	+	BIM1	YER016W	BK006939.2	NC_001137.3	576874
chrV	189503	191788	-	AFG3	YER017C	BK006939.2	NC_001137.3	576874
chrV	191959	192624	-	SPC25	YER018C	BK006939.2	NC_001137.3	576874
chrV	192797	194230	+	ISC1	YER019W	BK006939.2	NC_001137.3	576874
chrV	194273	194539	-	SBH2	YER019C-A	BK006939.2	NC_001137.3	576874
chrV	195168	196517	+	GPA2	YER020W	BK006939.2	NC_001137.3	576874
chrV	196948	198519	+	RPN3	YER021W	BK006939.2	NC_001137.3	576874
chrV	198812	200875	+	SRB4	YER022W	BK006939.2	NC_001137.3	576874
chrV	201076	201936	+	PRO3	YER023W	BK006939.2	NC_001137.3	576874
chrV	202192	204963	+	YAT2	YER024W	BK006939.2	NC_001137.3	576874
chrV	205251	206834	+	GCD11	YER025W	BK006939.2	NC_001137.3	576874
chrV	207357	207428	+	YNCE0013W	YNCE0013W	BK006939.2	NC_001137.3	576874
chrV	207644	208474	-	CHO1	YER026C	BK006939.2	NC_001137.3	576874
chrV	208979	210232	-	GAL83	YER027C	BK006939.2	NC_001137.3	576874
chrV	210692	211876	-	MIG3	YER028C	BK006939.2	NC_001137.3	576874
chrV	212587	213177	-	SMB1	YER029C	BK006939.2	NC_001137.3	576874
chrV	213437	213898	+	CHZ1	YER030W	BK006939.2	NC_001137.3	576874
chrV	214076	214747	-	YPT31	YER031C	BK006939.2	NC_001137.3	576874
chrV	215063	217693	+	FIR1	YER032W	BK006939.2	NC_001137.3	576874
chrV	218057	221287	-	ZRG8	YER033C	BK006939.2	NC_001137.3	576874
chrV	221846	222403	+	YER034W	YER034W	BK006939.2	NC_001137.3	576874
chrV	222639	223076	+	EDC2	YER035W	BK006939.2	NC_001137.3	576874
chrV	223367	225199	-	ARB1	YER036C	BK006939.2	NC_001137.3	576874
chrV	225889	226854	+	PHM8	YER037W	BK006939.2	NC_001137.3	576874
chrV	226858	228252	-	KRE29	YER038C	BK006939.2	NC_001137.3	576874
chrV	228451	228831	+	FMP49	YER038W-A	BK006939.2	NC_001137.3	576874
chrV	228456	229205	-	HVG1	YER039C	BK006939.2	NC_001137.3	576874
chrV	229263	229481	-	YER039C-A	YER039C-A	BK006939.2	NC_001137.3	576874
chrV	229795	231987	+	GLN3	YER040W	BK006939.2	NC_001137.3	576874
chrV	232461	234740	+	YEN1	YER041W	BK006939.2	NC_001137.3	576874
chrV	234937	235491	+	MXR1	YER042W	BK006939.2	NC_001137.3	576874
chrV	235770	237119	-	SAH1	YER043C	BK006939.2	NC_001137.3	576874
chrV	237570	238016	-	ERG28	YER044C	BK006939.2	NC_001137.3	576874
chrV	238460	239774	-	MEI4	YER044C-A	BK006939.2	NC_001137.3	576874
chrV	240032	241501	-	ACA1	YER045C	BK006939.2	NC_001137.3	576874
chrV	243180	243611	+	SPO73	YER046W	BK006939.2	NC_001137.3	576874
chrV	243810	246503	-	SAP1	YER047C	BK006939.2	NC_001137.3	576874
chrV	246982	248157	-	CAJ1	YER048C	BK006939.2	NC_001137.3	576874
chrV	250286	250357	+	YNCE0014W	YNCE0014W	BK006939.2	NC_001137.3	576874
chrV	250718	251002	+	ISD11	YER048W-A	BK006939.2	NC_001137.3	576874
chrV	251728	253662	+	TPA1	YER049W	BK006939.2	NC_001137.3	576874
chrV	253971	254387	-	RSM18	YER050C	BK006939.2	NC_001137.3	576874
chrV	254656	256134	+	JHD1	YER051W	BK006939.2	NC_001137.3	576874
chrV	256375	257958	-	HOM3	YER052C	BK006939.2	NC_001137.3	576874
chrV	258737	259639	-	PIC2	YER053C	BK006939.2	NC_001137.3	576874
chrV	260933	261046	-	YER053C-A	YER053C-A	BK006939.2	NC_001137.3	576874
chrV	262052	263698	-	GIP2	YER054C	BK006939.2	NC_001137.3	576874
chrV	264892	265785	-	HIS1	YER055C	BK006939.2	NC_001137.3	576874
chrV	266512	268113	-	FCY2	YER056C	BK006939.2	NC_001137.3	576874
chrV	269423	270185	-	RPL34A	YER056C-A	BK006939.2	NC_001137.3	576874
chrV	270737	271126	-	HMF1	YER057C	BK006939.2	NC_001137.3	576874
chrV	271768	272091	+	PET117	YER058W	BK006939.2	NC_001137.3	576874
chrV	272624	273886	+	PCL6	YER059W	BK006939.2	NC_001137.3	576874
chrV	274567	276153	+	FCY21	YER060W	BK006939.2	NC_001137.3	576874
chrV	276572	278164	+	FCY22	YER060W-A	BK006939.2	NC_001137.3	576874
chrV	278298	279626	-	CEM1	YER061C	BK006939.2	NC_001137.3	576874
chrV	279930	280682	-	GPP2	YER062C	BK006939.2	NC_001137.3	576874
chrV	281710	282366	+	THO1	YER063W	BK006939.2	NC_001137.3	576874
chrV	282705	284222	-	VHR2	YER064C	BK006939.2	NC_001137.3	576874
chrV	285241	286914	-	ICL1	YER065C	BK006939.2	NC_001137.3	576874
chrV	288443	288524	-	SUP19	YNCE0015C	BK006939.2	NC_001137.3	576874
chrV	290242	290799	+	RRT13	YER066W	BK006939.2	NC_001137.3	576874
chrV	292066	292551	+	RGI1	YER067W	BK006939.2	NC_001137.3	576874
chrV	293050	294813	+	MOT2	YER068W	BK006939.2	NC_001137.3	576874
chrV	295410	298001	+	ARG56	YER069W	BK006939.2	NC_001137.3	576874
chrV	298950	301616	+	RNR1	YER070W	BK006939.2	NC_001137.3	576874
chrV	301947	302327	-	TDA2	YER071C	BK006939.2	NC_001137.3	576874
chrV	302806	303195	+	VTC1	YER072W	BK006939.2	NC_001137.3	576874
chrV	304030	305592	+	ALD5	YER073W	BK006939.2	NC_001137.3	576874
chrV	306323	307196	+	RPS24A	YER074W	BK006939.2	NC_001137.3	576874
chrV	307653	308123	+	YOS1	YER074W-A	BK006939.2	NC_001137.3	576874
chrV	308413	311199	-	PTP3	YER075C	BK006939.2	NC_001137.3	576874
chrV	312023	312095	-	YNCE0016C	YNCE0016C	BK006939.2	NC_001137.3	576874
chrV	312590	313498	-	YER076C	YER076C	BK006939.2	NC_001137.3	576874
chrV	314534	316600	-	MRX1	YER077C	BK006939.2	NC_001137.3	576874
chrV	316807	318342	-	ICP55	YER078C	BK006939.2	NC_001137.3	576874
chrV	318646	318810	+	YER078W-A	YER078W-A	BK006939.2	NC_001137.3	576874
chrV	318920	319552	+	YER079W	YER079W	BK006939.2	NC_001137.3	576874
chrV	319963	321846	+	AIM9	YER080W	BK006939.2	NC_001137.3	576874
chrV	322212	322762	+	SRG1	YNCE0017W	BK006939.2	NC_001137.3	576874
chrV	322686	324095	+	SER3	YER081W	BK006939.2	NC_001137.3	576874
chrV	324272	325936	-	UTP7	YER082C	BK006939.2	NC_001137.3	576874
chrV	326174	327031	-	GET2	YER083C	BK006939.2	NC_001137.3	576874
chrV	327065	327451	+	YER084W	YER084W	BK006939.2	NC_001137.3	576874
chrV	327619	328140	-	YER085C	YER085C	BK006939.2	NC_001137.3	576874
chrV	328477	330207	+	ILV1	YER086W	BK006939.2	NC_001137.3	576874
chrV	330576	332306	+	AIM10	YER087W	BK006939.2	NC_001137.3	576874
chrV	332582	332830	-	SBH1	YER087C-B	BK006939.2	NC_001137.3	576874
chrV	333176	335188	-	DOT6	YER088C	BK006939.2	NC_001137.3	576874
chrV	335946	337340	-	PTC2	YER089C	BK006939.2	NC_001137.3	576874
chrV	337949	339472	+	TRP2	YER090W	BK006939.2	NC_001137.3	576874
chrV	339864	342167	-	MET6	YER091C	BK006939.2	NC_001137.3	576874
chrV	342855	343232	+	IES5	YER092W	BK006939.2	NC_001137.3	576874
chrV	343320	347612	-	TSC11	YER093C	BK006939.2	NC_001137.3	576874
chrV	347912	348400	-	AIM11	YER093C-A	BK006939.2	NC_001137.3	576874
chrV	348729	349346	-	PUP3	YER094C	BK006939.2	NC_001137.3	576874
chrV	349980	351182	+	RAD51	YER095W	BK006939.2	NC_001137.3	576874
chrV	351698	353236	+	SHC1	YER096W	BK006939.2	NC_001137.3	576874
chrV	354934	355005	+	YNCE0018W	YNCE0018W	BK006939.2	NC_001137.3	576874
chrV	355466	357730	+	UBP9	YER098W	BK006939.2	NC_001137.3	576874
chrV	358105	359061	-	PRS2	YER099C	BK006939.2	NC_001137.3	576874
chrV	359562	360314	+	UBC6	YER100W	BK006939.2	NC_001137.3	576874
chrV	360502	361794	-	AST2	YER101C	BK006939.2	NC_001137.3	576874
chrV	363100	363702	+	RPS8B	YER102W	BK006939.2	NC_001137.3	576874
chrV	364589	366517	+	SSA4	YER103W	BK006939.2	NC_001137.3	576874
chrV	366802	367428	+	RTT105	YER104W	BK006939.2	NC_001137.3	576874
chrV	367838	372013	-	NUP157	YER105C	BK006939.2	NC_001137.3	576874
chrV	372326	373234	+	MAM1	YER106W	BK006939.2	NC_001137.3	576874
chrV	373448	374545	-	GLE2	YER107C	BK006939.2	NC_001137.3	576874
chrV	375215	377614	-	FLO8	YER109C	BK006939.2	NC_001137.3	576874
chrV	378762	382103	-	KAP123	YER110C	BK006939.2	NC_001137.3	576874
chrV	382595	385876	-	SWI4	YER111C	BK006939.2	NC_001137.3	576874
chrV	387232	387795	+	LSM4	YER112W	BK006939.2	NC_001137.3	576874
chrV	387932	390052	-	TMN3	YER113C	BK006939.2	NC_001137.3	576874
chrV	390590	393712	-	BOI2	YER114C	BK006939.2	NC_001137.3	576874
chrV	394292	394867	-	SPR6	YER115C	BK006939.2	NC_001137.3	576874
chrV	395348	396172	-	SLX8	YER116C	BK006939.2	NC_001137.3	576874
chrV	396769	397653	+	RPL23B	YER117W	BK006939.2	NC_001137.3	576874
chrV	397952	399055	-	SHO1	YER118C	BK006939.2	NC_001137.3	576874
chrV	399496	400842	-	AVT6	YER119C	BK006939.2	NC_001137.3	576874
chrV	401135	401869	+	SCS2	YER120W	BK006939.2	NC_001137.3	576874
chrV	402375	402719	+	YER121W	YER121W	BK006939.2	NC_001137.3	576874
chrV	402871	404352	-	GLO3	YER122C	BK006939.2	NC_001137.3	576874
chrV	404813	406387	+	YCK3	YER123W	BK006939.2	NC_001137.3	576874
chrV	407342	409063	-	DSE1	YER124C	BK006939.2	NC_001137.3	576874
chrV	410189	412618	+	RSP5	YER125W	BK006939.2	NC_001137.3	576874
chrV	413394	414179	-	NSA2	YER126C	BK006939.2	NC_001137.3	576874
chrV	414481	415554	+	LCP5	YER127W	BK006939.2	NC_001137.3	576874
chrV	415859	416470	+	VFA1	YER128W	BK006939.2	NC_001137.3	576874
chrV	417281	420709	+	SAK1	YER129W	BK006939.2	NC_001137.3	576874
chrV	421115	422446	-	COM2	YER130C	BK006939.2	NC_001137.3	576874
chrV	423952	424311	+	RPS26B	YER131W	BK006939.2	NC_001137.3	576874
chrV	424698	424883	+	SNR4	YNCE0019W	BK006939.2	NC_001137.3	576874
chrV	425188	430449	-	PMD1	YER132C	BK006939.2	NC_001137.3	576874
chrV	431129	431220	-	SNR52	YNCE0020C	BK006939.2	NC_001137.3	576874
chrV	432495	433958	+	GLC7	YER133W	BK006939.2	NC_001137.3	576874
chrV	434541	434612	-	YNCE0021C	YNCE0021C	BK006939.2	NC_001137.3	576874
chrV	435752	435824	-	YNCE0022C	YNCE0022C	BK006939.2	NC_001137.3	576874
chrV	437267	437803	-	YER134C	YER134C	BK006939.2	NC_001137.3	576874
chrV	437952	438344	-	YER135C	YER135C	BK006939.2	NC_001137.3	576874
chrV	438700	438773	+	YNCE0023W	YNCE0023W	BK006939.2	NC_001137.3	576874
chrV	439616	440971	+	GDI1	YER136W	BK006939.2	NC_001137.3	576874
chrV	441373	441819	-	YER137C	YER137C	BK006939.2	NC_001137.3	576874
chrV	441987	442508	+	SCR1	YNCE0024W	BK006939.2	NC_001137.3	576874
chrV	443202	443275	-	YNCE0025C	YNCE0025C	BK006939.2	NC_001137.3	576874
chrV	443756	449024	-	YER138C	YER138C	BK006939.2	NC_001137.3	576874
chrV	447702	449024	-	YER137C-A	YER137C-A	BK006939.2	NC_001137.3	576874
chrV	449474	449578	+	YER138W-A	YER138W-A	BK006939.2	NC_001137.3	576874
chrV	450563	451243	-	RTR1	YER139C	BK006939.2	NC_001137.3	576874
chrV	451565	453235	+	EMP65	YER140W	BK006939.2	NC_001137.3	576874
chrV	453459	454919	+	COX15	YER141W	BK006939.2	NC_001137.3	576874
chrV	455146	456036	-	MAG1	YER142C	BK006939.2	NC_001137.3	576874
chrV	456319	457605	+	DDI1	YER143W	BK006939.2	NC_001137.3	576874
chrV	457806	460223	-	UBP5	YER144C	BK006939.2	NC_001137.3	576874
chrV	460526	461740	-	FTR1	YER145C	BK006939.2	NC_001137.3	576874
chrV	462386	462823	-	YER145C-A	YER145C-A	BK006939.2	NC_001137.3	576874
chrV	462585	462866	+	LSM5	YER146W	BK006939.2	NC_001137.3	576874
chrV	462968	464842	-	SCC4	YER147C	BK006939.2	NC_001137.3	576874
chrV	465303	466025	+	SPT15	YER148W	BK006939.2	NC_001137.3	576874
chrV	466208	467470	-	PEA2	YER149C	BK006939.2	NC_001137.3	576874
chrV	468370	468816	+	SPI1	YER150W	BK006939.2	NC_001137.3	576874
chrV	469457	469530	+	YNCE0026W	YNCE0026W	BK006939.2	NC_001137.3	576874
chrV	469686	472424	-	UBP3	YER151C	BK006939.2	NC_001137.3	576874
chrV	472657	473988	-	YER152C	YER152C	BK006939.2	NC_001137.3	576874
chrV	474041	474805	-	PET122	YER153C	BK006939.2	NC_001137.3	576874
chrV	475020	476228	+	OXA1	YER154W	BK006939.2	NC_001137.3	576874
chrV	476345	482848	-	BEM2	YER155C	BK006939.2	NC_001137.3	576874
chrV	483325	484341	-	MYG1	YER156C	BK006939.2	NC_001137.3	576874
chrV	484788	487193	+	COG3	YER157W	BK006939.2	NC_001137.3	576874
chrV	487331	487402	-	YNCE0027C	YNCE0027C	BK006939.2	NC_001137.3	576874
chrV	488857	490578	-	YER158C	YER158C	BK006939.2	NC_001137.3	576874
chrV	491530	491958	-	BUR6	YER159C	BK006939.2	NC_001137.3	576874
chrV	492352	492424	-	YNCE0028C	YNCE0028C	BK006939.2	NC_001137.3	576874
chrV	492856	498124	-	YER160C	YER160C	BK006939.2	NC_001137.3	576874
chrV	496802	498124	-	YER159C-A	YER159C-A	BK006939.2	NC_001137.3	576874
chrV	499347	500348	-	SPT2	YER161C	BK006939.2	NC_001137.3	576874
chrV	500630	502894	-	RAD4	YER162C	BK006939.2	NC_001137.3	576874
chrV	503084	503782	-	GCG1	YER163C	BK006939.2	NC_001137.3	576874
chrV	505392	509798	+	CHD1	YER164W	BK006939.2	NC_001137.3	576874
chrV	510373	512106	+	PAB1	YER165W	BK006939.2	NC_001137.3	576874
chrV	512744	517459	+	DNF1	YER166W	BK006939.2	NC_001137.3	576874
chrV	518216	520771	+	BCK2	YER167W	BK006939.2	NC_001137.3	576874
chrV	521029	522669	-	CCA1	YER168C	BK006939.2	NC_001137.3	576874
chrV	523369	525759	+	RPH1	YER169W	BK006939.2	NC_001137.3	576874
chrV	525974	526651	+	ADK2	YER170W	BK006939.2	NC_001137.3	576874
chrV	527082	529418	+	RAD3	YER171W	BK006939.2	NC_001137.3	576874
chrV	529530	536021	-	BRR2	YER172C	BK006939.2	NC_001137.3	576874
chrV	536300	538279	+	RAD24	YER173W	BK006939.2	NC_001137.3	576874
chrV	538434	539168	-	GRX4	YER174C	BK006939.2	NC_001137.3	576874
chrV	539464	540363	-	TMT1	YER175C	BK006939.2	NC_001137.3	576874
chrV	540650	540814	+	YER175W-A	YER175W-A	BK006939.2	NC_001137.3	576874
chrV	541690	545055	+	ECM32	YER176W	BK006939.2	NC_001137.3	576874
chrV	545611	546414	+	BMH1	YER177W	BK006939.2	NC_001137.3	576874
chrV	546817	548079	+	PDA1	YER178W	BK006939.2	NC_001137.3	576874
chrV	548421	549517	+	DMC1	YER179W	BK006939.2	NC_001137.3	576874
chrV	549724	550527	-	ISC10	YER180C	BK006939.2	NC_001137.3	576874
chrV	550865	551122	-	SLO1	YER180C-A	BK006939.2	NC_001137.3	576874
chrV	551285	551358	-	YNCE0029C	YNCE0029C	BK006939.2	NC_001137.3	576874
chrV	551473	551796	-	YER181C	YER181C	BK006939.2	NC_001137.3	576874
chrV	552525	553259	+	FMP10	YER182W	BK006939.2	NC_001137.3	576874
chrV	553334	553969	-	FAU1	YER183C	BK006939.2	NC_001137.3	576874
chrV	556296	558680	-	TOG1	YER184C	BK006939.2	NC_001137.3	576874
chrV	559454	560365	+	PUG1	YER185W	BK006939.2	NC_001137.3	576874
chrV	561705	562625	-	YER186C	YER186C	BK006939.2	NC_001137.3	576874
chrV	566230	566655	+	YER187W	YER187W	BK006939.2	NC_001137.3	576874
chrV	568040	568759	+	YER188W	YER188W	BK006939.2	NC_001137.3	576874
chrV	569608	569907	-	YER188C-A	YER188C-A	BK006939.2	NC_001137.3	576874
chrV	571155	571523	+	YER189W	YER189W	BK006939.2	NC_001137.3	576874
chrV	571480	576525	+	YRF1-2	YER190W	BK006939.2	NC_001137.3	576874
chrV	575680	576162	-	YER190C-B	YER190C-B	BK006939.2	NC_001137.3	576874
chrVI	53	535	+	YFL068W	YFL068W	BK006940.2	NC_001138.5	270161
chrVI	836	1363	+	YFL067W	YFL067W	BK006940.2	NC_001138.5	270161
chrVI	1437	2615	-	YFL066C	YFL066C	BK006940.2	NC_001138.5	270161
chrVI	3030	3338	-	YFL065C	YFL065C	BK006940.2	NC_001138.5	270161
chrVI	3322	3846	-	YFL064C	YFL064C	BK006940.2	NC_001138.5	270161
chrVI	6426	7565	+	COS4	YFL062W	BK006940.2	NC_001138.5	270161
chrVI	9545	10222	+	DDI3	YFL061W	BK006940.2	NC_001138.5	270161
chrVI	10301	10969	-	SNO3	YFL060C	BK006940.2	NC_001138.5	270161
chrVI	11363	12259	+	SNZ3	YFL059W	BK006940.2	NC_001138.5	270161
chrVI	12929	13951	+	THI5	YFL058W	BK006940.2	NC_001138.5	270161
chrVI	14305	15431	-	AAD6	YFL056C	BK006940.2	NC_001138.5	270161
chrVI	17004	18680	+	AGP3	YFL055W	BK006940.2	NC_001138.5	270161
chrVI	20847	22787	-	AQY3	YFL054C	BK006940.2	NC_001138.5	270161
chrVI	23423	25198	+	DAK2	YFL053W	BK006940.2	NC_001138.5	270161
chrVI	28232	29629	+	ZNF1	YFL052W	BK006940.2	NC_001138.5	270161
chrVI	30058	30540	-	YFL051C	YFL051C	BK006940.2	NC_001138.5	270161
chrVI	33272	35848	-	ALR2	YFL050C	BK006940.2	NC_001138.5	270161
chrVI	36803	38674	+	SWP82	YFL049W	BK006940.2	NC_001138.5	270161
chrVI	38843	40180	-	EMP47	YFL048C	BK006940.2	NC_001138.5	270161
chrVI	40421	42565	+	RGD2	YFL047W	BK006940.2	NC_001138.5	270161
chrVI	42815	43438	+	FMP32	YFL046W	BK006940.2	NC_001138.5	270161
chrVI	43628	44392	-	SEC53	YFL045C	BK006940.2	NC_001138.5	270161
chrVI	44655	45560	-	OTU1	YFL044C	BK006940.2	NC_001138.5	270161
chrVI	45720	47744	-	LAM5	YFL042C	BK006940.2	NC_001138.5	270161
chrVI	48734	48925	+	YFL041W-A	YFL041W-A	BK006940.2	NC_001138.5	270161
chrVI	49139	51007	+	FET5	YFL041W	BK006940.2	NC_001138.5	270161
chrVI	51350	52972	+	YFL040W	YFL040W	BK006940.2	NC_001138.5	270161
chrVI	53260	54696	-	ACT1	YFL039C	BK006940.2	NC_001138.5	270161
chrVI	55366	55986	-	YPT1	YFL038C	BK006940.2	NC_001138.5	270161
chrVI	56336	57709	+	TUB2	YFL037W	BK006940.2	NC_001138.5	270161
chrVI	57815	58521	-	RUF21	YNCF0001C	BK006940.2	NC_001138.5	270161
chrVI	58782	62837	+	RPO41	YFL036W	BK006940.2	NC_001138.5	270161
chrVI	63016	63993	-	MOB2	YFL034C-B	BK006940.2	NC_001138.5	270161
chrVI	64243	64932	-	RPL22B	YFL034C-A	BK006940.2	NC_001138.5	270161
chrVI	65477	68698	+	MIL1	YFL034W	BK006940.2	NC_001138.5	270161
chrVI	69115	74427	-	RIM15	YFL033C	BK006940.2	NC_001138.5	270161
chrVI	75179	76147	+	HAC1	YFL031W	BK006940.2	NC_001138.5	270161
chrVI	76831	77988	+	AGX1	YFL030W	BK006940.2	NC_001138.5	270161
chrVI	78055	79161	-	CAK1	YFL029C	BK006940.2	NC_001138.5	270161
chrVI	79344	80213	-	CAF16	YFL028C	BK006940.2	NC_001138.5	270161
chrVI	80419	81912	-	GYP8	YFL027C	BK006940.2	NC_001138.5	270161
chrVI	82580	83875	+	STE2	YFL026W	BK006940.2	NC_001138.5	270161
chrVI	84145	87234	-	BST1	YFL025C	BK006940.2	NC_001138.5	270161
chrVI	87847	90345	-	EPL1	YFL024C	BK006940.2	NC_001138.5	270161
chrVI	90986	93376	+	BUD27	YFL023W	BK006940.2	NC_001138.5	270161
chrVI	93499	95010	-	FRS2	YFL022C	BK006940.2	NC_001138.5	270161
chrVI	95966	97498	+	GAT1	YFL021W	BK006940.2	NC_001138.5	270161
chrVI	99231	99599	-	PAU5	YFL020C	BK006940.2	NC_001138.5	270161
chrVI	100252	100605	-	YFL019C	YFL019C	BK006940.2	NC_001138.5	270161
chrVI	101376	101478	+	SUF9	YNCF0002W	BK006940.2	NC_001138.5	270161
chrVI	101628	103127	-	LPD1	YFL018C	BK006940.2	NC_001138.5	270161
chrVI	103699	103932	+	SMX2	YFL017W-A	BK006940.2	NC_001138.5	270161
chrVI	103983	104462	-	GNA1	YFL017C	BK006940.2	NC_001138.5	270161
chrVI	104701	106236	-	MDJ1	YFL016C	BK006940.2	NC_001138.5	270161
chrVI	106469	106963	-	YFL015C	YFL015C	BK006940.2	NC_001138.5	270161
chrVI	107256	107585	+	HSP12	YFL014W	BK006940.2	NC_001138.5	270161
chrVI	107852	109930	-	IES1	YFL013C	BK006940.2	NC_001138.5	270161
chrVI	110647	111093	+	YFL012W	YFL012W	BK006940.2	NC_001138.5	270161
chrVI	112345	113985	+	HXT10	YFL011W	BK006940.2	NC_001138.5	270161
chrVI	114990	115274	+	AUA1	YFL010W-A	BK006940.2	NC_001138.5	270161
chrVI	115108	115743	-	WWM1	YFL010C	BK006940.2	NC_001138.5	270161
chrVI	116145	118484	+	CDC4	YFL009W	BK006940.2	NC_001138.5	270161
chrVI	119429	123106	+	SMC1	YFL008W	BK006940.2	NC_001138.5	270161
chrVI	123479	129910	+	BLM10	YFL007W	BK006940.2	NC_001138.5	270161
chrVI	130334	130981	+	SEC4	YFL005W	BK006940.2	NC_001138.5	270161
chrVI	131061	131503	-	RUF20	YNCF0003C	BK006940.2	NC_001138.5	270161
chrVI	131810	134296	+	VTC2	YFL004W	BK006940.2	NC_001138.5	270161
chrVI	134521	137157	-	MSH4	YFL003C	BK006940.2	NC_001138.5	270161
chrVI	137486	137559	-	YNCF0004C	YNCF0004C	BK006940.2	NC_001138.5	270161
chrVI	138204	143517	+	YFL002W-A	YFL002W-A	BK006940.2	NC_001138.5	270161
chrVI	138204	139520	+	YFL002W-B	YFL002W-B	BK006940.2	NC_001138.5	270161
chrVI	145114	146934	-	SPB4	YFL002C	BK006940.2	NC_001138.5	270161
chrVI	147131	148459	+	DEG1	YFL001W	BK006940.2	NC_001138.5	270161
chrVI	149110	149724	+	LOC1	YFR001W	BK006940.2	NC_001138.5	270161
chrVI	150016	152535	+	NIC96	YFR002W	BK006940.2	NC_001138.5	270161
chrVI	152657	153124	-	YPI1	YFR003C	BK006940.2	NC_001138.5	270161
chrVI	153393	154313	+	RPN11	YFR004W	BK006940.2	NC_001138.5	270161
chrVI	154527	155873	-	SAD1	YFR005C	BK006940.2	NC_001138.5	270161
chrVI	156145	157752	+	YFR006W	YFR006W	BK006940.2	NC_001138.5	270161
chrVI	157916	158007	-	YNCF0005C	YNCF0005C	BK006940.2	NC_001138.5	270161
chrVI	159299	160360	+	YFH7	YFR007W	BK006940.2	NC_001138.5	270161
